time,tag_id,qualityName_id
2017-01-20 22:45:12.937,96,1
2017-01-20 22:45:12.937,97,1
2017-01-20 22:45:12.937,98,1
2017-01-20 22:45:12.937,99,1
2017-01-20 22:45:12.937,100,1
2017-01-20 22:45:12.937,101,1
2017-01-20 22:45:12.937,102,1
2017-01-20 22:45:12.937,103,1
2017-01-20 22:45:12.937,104,1
2017-01-20 22:45:12.937,105,1
2017-01-20 22:45:12.937,106,1
2017-01-20 22:45:12.937,107,1
2017-01-20 22:45:12.937,108,1
2017-01-20 22:45:12.937,109,1
2017-01-20 22:45:12.937,110,1
2017-01-20 22:45:12.937,111,1
2017-01-20 22:45:12.937,112,1
2017-01-20 22:45:12.937,113,1
2017-01-20 22:45:12.937,114,1
2017-01-20 22:45:12.937,115,1
2017-01-20 22:45:12.937,116,1
2017-01-20 22:45:12.937,117,1
2017-01-20 22:45:12.937,118,1
2017-01-20 22:45:12.937,119,1
2017-01-20 22:45:12.943,120,1
2017-01-20 22:45:12.943,122,1
2017-01-20 22:44:53.153,123,3
2017-01-20 22:44:53.150,124,3
2017-01-20 22:39:31.587,125,1
2017-01-20 22:44:53.117,126,1
2017-01-20 22:40:29.197,127,1
2017-01-20 22:39:31.593,128,1
2017-01-20 22:39:31.597,129,1
2017-01-20 22:39:31.600,130,1
2017-01-20 22:40:29.237,131,1
2017-01-20 22:44:53.943,132,2
2017-01-20 22:45:18.703,132,3
2017-01-20 22:39:31.603,133,1
2017-01-20 22:39:31.607,134,1
2017-01-20 22:44:55.653,135,2
2017-01-20 22:45:16.800,135,3
2017-01-20 22:44:54.243,136,2
2017-01-20 22:45:20.610,136,3
2017-01-20 22:44:54.243,137,3
2017-01-20 22:44:54.243,138,3
2017-01-20 22:44:53.300,139,1
2017-01-20 22:44:54.243,140,2
2017-01-20 22:45:20.610,140,3
2017-01-20 22:44:53.300,141,1
2017-01-20 22:44:54.243,142,2
2017-01-20 22:45:20.610,142,3
2017-01-20 22:44:54.243,143,2
2017-01-20 22:45:20.610,143,3
2017-01-20 22:44:54.243,144,2
2017-01-20 22:45:20.610,144,3
2017-01-20 22:44:54.243,145,2
2017-01-20 22:45:20.610,145,3
2017-01-20 22:44:53.317,146,1
2017-01-20 22:44:54.243,147,3
2017-01-20 22:44:54.243,148,2
2017-01-20 22:45:20.610,148,3
2017-01-20 22:44:54.243,149,2
2017-01-20 22:45:20.610,149,3
2017-01-20 22:40:29.237,150,1
2017-01-20 22:44:54.243,151,3
2017-01-20 22:44:53.117,152,1
2017-01-20 22:44:53.117,153,1
2017-01-20 22:39:31.687,154,1
2017-01-20 22:40:07.907,155,1
2017-01-20 22:40:29.463,156,1
2017-01-20 22:40:29.237,157,1
2017-01-20 22:40:29.237,158,1
2017-01-20 22:44:53.117,159,1
2017-01-20 22:44:53.117,160,1
2017-01-20 22:44:53.117,161,1
2017-01-20 22:44:53.117,162,1
2017-01-20 22:44:53.117,163,1
2017-01-20 22:44:53.117,164,1
2017-01-20 22:44:53.117,165,1
2017-01-20 22:44:53.117,166,1
2017-01-20 22:40:29.237,167,1
2017-01-20 22:40:29.237,168,1
2017-01-20 22:39:31.697,169,1
2017-01-20 22:39:31.700,170,1
2017-01-20 22:44:54.243,171,3
2017-01-20 22:45:15.077,172,1
2017-01-20 22:45:15.080,173,1
2017-01-20 22:40:29.197,174,1
2017-01-20 22:50:57.623,174,2
2017-01-20 22:51:17.903,174,1
2017-01-20 22:40:29.197,175,1
2017-01-20 22:50:57.623,175,2
2017-01-20 22:51:17.903,175,1
2017-01-20 22:40:29.197,176,2
2017-01-20 22:45:16.020,176,1
2017-01-20 22:50:57.623,176,2
2017-01-20 22:51:17.903,176,1
2017-01-20 22:40:29.197,177,1
2017-01-20 22:50:57.623,177,2
2017-01-20 22:51:17.903,177,1
2017-01-20 22:40:29.197,178,1
2017-01-20 22:50:57.623,178,2
2017-01-20 22:51:17.903,178,1
2017-01-20 22:45:12.937,179,1
2017-01-20 22:50:57.623,179,2
2017-01-20 22:51:17.903,179,1
2017-01-20 22:40:29.197,180,1
2017-01-20 22:50:57.623,180,2
2017-01-20 22:51:19.237,180,1
2017-01-20 22:40:29.197,181,1
2017-01-20 22:50:57.623,181,2
2017-01-20 22:51:19.237,181,1
2017-01-20 22:40:29.197,182,2
2017-01-20 22:45:12.937,182,1
2017-01-20 22:50:57.623,182,2
2017-01-20 22:51:19.237,182,1
2017-01-20 22:40:29.197,183,2
2017-01-20 22:45:33.213,183,1
2017-01-20 22:50:57.623,183,2
2017-01-20 22:51:17.903,183,1
2017-01-20 22:45:12.937,184,1
2017-01-20 22:50:57.623,184,2
2017-01-20 22:51:17.903,184,1
2017-01-20 22:45:12.937,185,1
2017-01-20 22:50:57.623,185,2
2017-01-20 22:51:17.903,185,1
2017-01-20 22:45:12.937,186,1
2017-01-20 22:50:57.623,186,2
2017-01-20 22:51:17.903,186,1
2017-01-20 22:45:12.937,187,1
2017-01-20 22:50:57.623,187,2
2017-01-20 22:51:17.903,187,1
2017-01-20 22:45:12.937,188,1
2017-01-20 22:45:12.937,189,1
2017-01-20 22:45:12.937,190,1
2017-01-20 22:50:57.623,190,2
2017-01-20 22:51:17.903,190,1
2017-01-20 22:45:12.937,191,1
2017-01-20 22:45:12.937,192,1
2017-01-20 22:45:12.937,193,1
2017-01-20 22:45:12.937,194,1
2017-01-20 22:45:12.937,195,1
2017-01-20 22:45:12.937,196,1
2017-01-20 22:45:12.937,197,1
2017-01-20 22:45:12.937,198,1
2017-01-20 22:45:12.937,199,1
2017-01-20 22:45:12.937,200,1
2017-01-20 22:45:12.937,201,1
2017-01-20 22:45:12.937,202,1
2017-01-20 22:45:12.937,203,1
2017-01-20 22:45:12.937,204,1
2017-01-20 22:45:12.937,205,1
2017-01-20 22:45:12.937,206,1
2017-01-20 22:45:12.937,207,1
2017-01-20 22:45:12.937,208,1
2017-01-20 22:45:12.937,209,1
2017-01-20 22:45:12.937,210,1
2017-01-20 22:45:12.937,211,1
2017-01-20 22:45:12.937,212,1
2017-01-20 22:45:12.937,213,1
2017-01-20 22:45:12.937,214,1
2017-01-20 22:45:12.937,215,1
2017-01-20 22:45:12.937,216,1
2017-01-20 22:45:12.937,217,1
2017-01-20 22:45:12.937,218,1
2017-01-20 22:45:12.937,219,1
2017-01-20 22:45:12.937,220,1
2017-01-20 22:45:12.937,221,1
2017-01-20 22:45:12.937,222,1
2017-01-20 22:45:12.937,223,1
2017-01-20 22:45:12.937,224,1
2017-01-20 22:45:12.937,225,1
2017-01-20 22:45:12.937,226,1
2017-01-20 22:45:12.937,227,1
2017-01-20 22:45:12.937,228,1
2017-01-20 22:45:12.937,229,1
2017-01-20 22:45:12.937,230,1
2017-01-20 22:45:12.937,231,1
2017-01-20 22:45:12.937,232,1
2017-01-20 22:45:12.937,233,1
2017-01-20 22:45:12.937,234,1
2017-01-20 22:45:12.937,235,1
2017-01-20 22:45:12.937,236,1
2017-01-20 22:45:12.937,237,1
2017-01-20 22:45:12.937,238,1
2017-01-20 22:45:12.937,239,1
2017-01-20 22:45:12.937,240,1
2017-01-20 22:45:12.937,241,1
2017-01-20 22:45:12.937,242,1
2017-01-20 22:45:12.937,243,1
2017-01-20 22:45:12.943,244,1
2017-01-20 22:45:12.937,246,1
2017-01-20 22:50:57.623,246,2
2017-01-20 22:51:17.903,246,1
2017-01-20 22:40:29.250,247,1
2017-01-20 22:40:29.237,248,1
2017-01-20 22:44:55.980,249,2
2017-01-20 22:45:16.273,249,3
2017-01-20 22:39:31.717,250,1
2017-01-20 22:39:31.720,251,1
2017-01-20 22:44:56.350,252,2
2017-01-20 22:45:16.540,252,3
2017-01-20 22:44:54.407,253,2
2017-01-20 22:45:19.847,253,3
2017-01-20 22:44:54.407,254,3
2017-01-20 22:44:54.407,255,3
2017-01-20 22:44:53.333,256,1
2017-01-20 22:44:54.407,257,2
2017-01-20 22:45:19.847,257,3
2017-01-20 22:44:53.333,258,1
2017-01-20 22:44:54.407,259,2
2017-01-20 22:45:19.847,259,3
2017-01-20 22:44:54.407,260,2
2017-01-20 22:45:19.847,260,3
2017-01-20 22:44:54.407,261,2
2017-01-20 22:45:19.847,261,3
2017-01-20 22:44:54.407,262,2
2017-01-20 22:45:19.847,262,3
2017-01-20 22:44:53.350,263,1
2017-01-20 22:44:54.407,264,3
2017-01-20 22:44:54.407,265,2
2017-01-20 22:45:19.847,265,3
2017-01-20 22:44:54.407,266,2
2017-01-20 22:45:19.847,266,3
2017-01-20 22:40:29.237,267,1
2017-01-20 22:44:54.407,268,3
2017-01-20 22:44:53.117,269,1
2017-01-20 22:44:53.117,270,1
2017-01-20 22:39:31.740,271,1
2017-01-20 22:40:07.907,272,1
2017-01-20 22:40:29.463,273,1
2017-01-20 22:40:29.237,274,1
2017-01-20 22:40:29.237,275,1
2017-01-20 22:44:53.117,276,1
2017-01-20 22:44:53.117,277,1
2017-01-20 22:44:53.117,278,1
2017-01-20 22:44:53.117,279,1
2017-01-20 22:44:53.117,280,1
2017-01-20 22:44:53.117,281,1
2017-01-20 22:44:53.117,282,1
2017-01-20 22:44:53.117,283,1
2017-01-20 22:40:29.237,284,1
2017-01-20 22:40:29.237,285,1
2017-01-20 22:39:31.750,286,1
2017-01-20 22:39:31.750,287,1
2017-01-20 22:44:54.407,288,3
2017-01-20 22:45:15.097,289,1
2017-01-20 22:45:15.107,290,1
2017-01-20 22:40:49.463,291,2
2017-01-20 22:46:35.623,291,1
2017-01-20 22:47:14.587,291,2
2017-01-20 22:48:15.413,291,1
2017-01-20 22:48:35.687,291,2
2017-01-20 22:51:17.903,291,1
2017-01-20 22:52:18.740,291,2
2017-01-20 23:06:30.470,291,1
2017-01-20 23:06:50.750,291,2
2017-01-20 23:35:14.433,291,1
2017-01-20 23:35:34.710,291,2
2017-01-20 23:36:55.827,291,1
2017-01-20 23:37:16.107,291,2
2017-01-20 23:42:00.010,291,1
2017-01-20 23:42:20.290,291,2
2017-01-20 23:54:10.167,291,1
2017-01-20 23:54:30.447,291,2
2017-01-21 00:03:17.770,291,1
2017-01-21 00:03:38.050,291,2
2017-01-20 22:40:49.463,292,2
2017-01-20 22:46:35.623,292,1
2017-01-20 22:47:14.587,292,2
2017-01-20 22:48:15.413,292,1
2017-01-20 22:48:35.687,292,2
2017-01-20 22:51:17.903,292,1
2017-01-20 22:52:18.740,292,2
2017-01-20 23:06:30.470,292,1
2017-01-20 23:06:50.750,292,2
2017-01-20 23:35:14.433,292,1
2017-01-20 23:35:34.710,292,2
2017-01-20 23:36:55.827,292,1
2017-01-20 23:37:16.107,292,2
2017-01-20 23:42:00.010,292,1
2017-01-20 23:42:20.290,292,2
2017-01-20 23:54:10.167,292,1
2017-01-20 23:54:30.447,292,2
2017-01-21 00:03:17.770,292,1
2017-01-21 00:03:38.050,292,2
2017-01-20 22:40:49.463,293,2
2017-01-20 22:46:35.623,293,1
2017-01-20 22:47:14.587,293,2
2017-01-20 22:48:15.413,293,1
2017-01-20 22:48:35.687,293,2
2017-01-20 22:51:17.903,293,1
2017-01-20 22:52:18.740,293,2
2017-01-20 23:06:30.470,293,1
2017-01-20 23:06:50.750,293,2
2017-01-20 23:35:14.433,293,1
2017-01-20 23:35:34.710,293,2
2017-01-20 23:36:55.827,293,1
2017-01-20 23:37:16.107,293,2
2017-01-20 23:42:00.010,293,1
2017-01-20 23:42:20.290,293,2
2017-01-20 23:54:10.167,293,1
2017-01-20 23:54:30.447,293,2
2017-01-21 00:03:17.770,293,1
2017-01-21 00:03:38.050,293,2
2017-01-20 22:40:49.463,294,2
2017-01-20 22:46:35.623,294,1
2017-01-20 22:47:14.587,294,2
2017-01-20 22:48:15.413,294,1
2017-01-20 22:48:35.687,294,2
2017-01-20 22:51:17.903,294,1
2017-01-20 22:52:18.740,294,2
2017-01-20 23:06:30.470,294,1
2017-01-20 23:06:50.750,294,2
2017-01-20 23:35:14.433,294,1
2017-01-20 23:35:34.710,294,2
2017-01-20 23:36:55.827,294,1
2017-01-20 23:37:16.107,294,2
2017-01-20 23:42:00.010,294,1
2017-01-20 23:42:20.290,294,2
2017-01-20 23:54:10.167,294,1
2017-01-20 23:54:30.447,294,2
2017-01-21 00:03:17.770,294,1
2017-01-21 00:03:38.050,294,2
2017-01-20 22:40:49.463,295,2
2017-01-20 22:46:35.623,295,1
2017-01-20 22:47:14.587,295,2
2017-01-20 22:48:15.413,295,1
2017-01-20 22:48:35.687,295,2
2017-01-20 22:51:17.903,295,1
2017-01-20 22:52:18.740,295,2
2017-01-20 23:06:30.470,295,1
2017-01-20 23:06:50.750,295,2
2017-01-20 23:35:14.433,295,1
2017-01-20 23:35:34.710,295,2
2017-01-20 23:36:55.827,295,1
2017-01-20 23:37:16.107,295,2
2017-01-20 23:42:00.010,295,1
2017-01-20 23:42:20.290,295,2
2017-01-20 23:54:10.167,295,1
2017-01-20 23:54:30.447,295,2
2017-01-21 00:03:17.770,295,1
2017-01-21 00:03:38.050,295,2
2017-01-20 22:40:49.463,296,2
2017-01-20 22:46:54.313,296,1
2017-01-20 22:47:14.587,296,2
2017-01-20 22:48:15.413,296,1
2017-01-20 22:48:35.687,296,2
2017-01-20 22:51:17.903,296,1
2017-01-20 22:52:18.740,296,2
2017-01-20 23:06:30.470,296,1
2017-01-20 23:06:50.750,296,2
2017-01-20 23:35:14.433,296,1
2017-01-20 23:35:34.710,296,2
2017-01-20 23:36:55.827,296,1
2017-01-20 23:37:16.107,296,2
2017-01-20 23:42:00.010,296,1
2017-01-20 23:42:20.290,296,2
2017-01-20 23:54:10.167,296,1
2017-01-20 23:54:30.447,296,2
2017-01-21 00:03:17.770,296,1
2017-01-21 00:03:38.050,296,2
2017-01-20 22:40:49.463,297,2
2017-01-20 22:46:35.627,297,1
2017-01-20 22:47:14.587,297,2
2017-01-20 22:48:16.877,297,1
2017-01-20 22:48:35.687,297,2
2017-01-20 22:51:19.190,297,1
2017-01-20 22:52:18.740,297,2
2017-01-20 23:06:32.013,297,1
2017-01-20 23:06:50.750,297,2
2017-01-20 23:35:15.877,297,1
2017-01-20 23:35:34.710,297,2
2017-01-20 23:36:57.480,297,1
2017-01-20 23:37:16.107,297,2
2017-01-20 23:42:01.463,297,1
2017-01-20 23:42:20.290,297,2
2017-01-20 23:54:11.287,297,1
2017-01-20 23:54:30.447,297,2
2017-01-21 00:03:18.983,297,1
2017-01-21 00:03:38.050,297,2
2017-01-20 22:40:49.463,298,2
2017-01-20 22:46:35.627,298,1
2017-01-20 22:47:14.587,298,2
2017-01-20 22:48:16.877,298,1
2017-01-20 22:48:35.687,298,2
2017-01-20 22:51:19.190,298,1
2017-01-20 22:52:18.740,298,2
2017-01-20 23:06:32.013,298,1
2017-01-20 23:06:50.750,298,2
2017-01-20 23:35:15.877,298,1
2017-01-20 23:35:34.710,298,2
2017-01-20 23:36:57.480,298,1
2017-01-20 23:37:16.107,298,2
2017-01-20 23:42:01.463,298,1
2017-01-20 23:42:20.290,298,2
2017-01-20 23:54:11.287,298,1
2017-01-20 23:54:30.447,298,2
2017-01-21 00:03:18.983,298,1
2017-01-21 00:03:38.050,298,2
2017-01-20 22:40:49.463,299,2
2017-01-20 22:46:35.627,299,1
2017-01-20 22:47:14.587,299,2
2017-01-20 22:48:16.877,299,1
2017-01-20 22:48:35.687,299,2
2017-01-20 22:51:19.190,299,1
2017-01-20 22:52:18.740,299,2
2017-01-20 23:06:32.013,299,1
2017-01-20 23:06:50.750,299,2
2017-01-20 23:35:15.877,299,1
2017-01-20 23:35:34.710,299,2
2017-01-20 23:36:57.480,299,1
2017-01-20 23:37:16.107,299,2
2017-01-20 23:42:01.463,299,1
2017-01-20 23:42:20.290,299,2
2017-01-20 23:54:11.287,299,1
2017-01-20 23:54:30.447,299,2
2017-01-21 00:03:18.983,299,1
2017-01-21 00:03:38.050,299,2
2017-01-20 22:40:49.463,300,2
2017-01-20 22:46:34.043,300,1
2017-01-20 22:47:14.587,300,2
2017-01-20 22:48:15.413,300,1
2017-01-20 22:48:35.687,300,2
2017-01-20 22:51:17.903,300,1
2017-01-20 22:52:18.740,300,2
2017-01-20 23:06:30.470,300,1
2017-01-20 23:06:50.750,300,2
2017-01-20 23:35:14.433,300,1
2017-01-20 23:35:34.710,300,2
2017-01-20 23:36:55.827,300,1
2017-01-20 23:37:16.107,300,2
2017-01-20 23:42:00.010,300,1
2017-01-20 23:42:20.290,300,2
2017-01-20 23:54:10.167,300,1
2017-01-20 23:54:30.447,300,2
2017-01-21 00:03:17.770,300,1
2017-01-21 00:03:38.050,300,2
2017-01-20 22:45:12.937,301,2
2017-01-20 22:46:34.043,301,1
2017-01-20 22:47:14.587,301,2
2017-01-20 22:48:15.413,301,1
2017-01-20 22:48:35.687,301,2
2017-01-20 22:51:17.903,301,1
2017-01-20 22:52:18.740,301,2
2017-01-20 23:06:30.470,301,1
2017-01-20 23:06:50.750,301,2
2017-01-20 23:35:14.433,301,1
2017-01-20 23:35:34.710,301,2
2017-01-20 23:36:55.827,301,1
2017-01-20 23:37:16.107,301,2
2017-01-20 23:42:00.010,301,1
2017-01-20 23:42:20.290,301,2
2017-01-20 23:54:10.167,301,1
2017-01-20 23:54:30.447,301,2
2017-01-21 00:03:17.770,301,1
2017-01-21 00:03:38.050,301,2
2017-01-20 22:45:12.937,302,2
2017-01-20 22:46:34.043,302,1
2017-01-20 22:47:14.587,302,2
2017-01-20 22:48:15.413,302,1
2017-01-20 22:48:35.687,302,2
2017-01-20 22:51:17.903,302,1
2017-01-20 22:52:18.740,302,2
2017-01-20 23:06:30.470,302,1
2017-01-20 23:06:50.750,302,2
2017-01-20 23:35:14.433,302,1
2017-01-20 23:35:34.710,302,2
2017-01-20 23:36:55.827,302,1
2017-01-20 23:37:16.107,302,2
2017-01-20 23:42:00.010,302,1
2017-01-20 23:42:20.290,302,2
2017-01-20 23:54:10.167,302,1
2017-01-20 23:54:30.447,302,2
2017-01-21 00:03:17.770,302,1
2017-01-21 00:03:38.050,302,2
2017-01-20 22:45:12.937,303,2
2017-01-20 22:46:34.043,303,1
2017-01-20 22:47:14.587,303,2
2017-01-20 22:48:15.413,303,1
2017-01-20 22:48:35.687,303,2
2017-01-20 22:51:17.903,303,1
2017-01-20 22:52:18.740,303,2
2017-01-20 23:06:30.470,303,1
2017-01-20 23:06:50.750,303,2
2017-01-20 23:35:14.433,303,1
2017-01-20 23:35:34.710,303,2
2017-01-20 23:36:55.827,303,1
2017-01-20 23:37:16.107,303,2
2017-01-20 23:42:00.010,303,1
2017-01-20 23:42:20.290,303,2
2017-01-20 23:54:10.167,303,1
2017-01-20 23:54:30.447,303,2
2017-01-21 00:03:17.770,303,1
2017-01-21 00:03:38.050,303,2
2017-01-20 22:45:12.937,304,2
2017-01-20 22:46:34.043,304,1
2017-01-20 22:47:14.587,304,2
2017-01-20 22:48:15.413,304,1
2017-01-20 22:48:35.687,304,2
2017-01-20 22:51:17.903,304,1
2017-01-20 22:52:18.740,304,2
2017-01-20 23:06:30.470,304,1
2017-01-20 23:06:50.750,304,2
2017-01-20 23:35:14.433,304,1
2017-01-20 23:35:34.710,304,2
2017-01-20 23:36:55.827,304,1
2017-01-20 23:37:16.107,304,2
2017-01-20 23:42:00.010,304,1
2017-01-20 23:42:20.290,304,2
2017-01-20 23:54:10.167,304,1
2017-01-20 23:54:30.447,304,2
2017-01-21 00:03:17.770,304,1
2017-01-21 00:03:38.050,304,2
2017-01-20 22:45:12.937,305,1
2017-01-20 22:45:12.937,306,1
2017-01-20 22:45:12.937,307,2
2017-01-20 22:46:34.043,307,1
2017-01-20 22:47:14.587,307,2
2017-01-20 22:48:15.413,307,1
2017-01-20 22:48:35.687,307,2
2017-01-20 22:51:17.903,307,1
2017-01-20 22:52:18.740,307,2
2017-01-20 23:06:30.470,307,1
2017-01-20 23:06:50.750,307,2
2017-01-20 23:35:14.433,307,1
2017-01-20 23:35:34.710,307,2
2017-01-20 23:36:55.827,307,1
2017-01-20 23:37:16.107,307,2
2017-01-20 23:42:00.010,307,1
2017-01-20 23:42:20.290,307,2
2017-01-20 23:54:10.167,307,1
2017-01-20 23:54:30.447,307,2
2017-01-21 00:03:17.770,307,1
2017-01-21 00:03:38.050,307,2
2017-01-20 22:45:12.937,308,1
2017-01-20 22:45:12.937,309,1
2017-01-20 22:45:12.937,310,1
2017-01-20 22:45:12.937,311,1
2017-01-20 22:45:12.937,312,1
2017-01-20 22:45:12.937,313,1
2017-01-20 22:45:12.937,314,1
2017-01-20 22:45:12.937,315,1
2017-01-20 22:45:12.937,316,1
2017-01-20 22:45:12.937,317,1
2017-01-20 22:45:12.937,318,1
2017-01-20 22:45:12.937,319,1
2017-01-20 22:45:12.937,320,1
2017-01-20 22:45:12.937,321,1
2017-01-20 22:45:12.937,322,1
2017-01-20 22:45:12.937,323,1
2017-01-20 22:45:12.937,324,1
2017-01-20 22:45:12.937,325,1
2017-01-20 22:45:12.937,326,1
2017-01-20 22:45:12.937,327,1
2017-01-20 22:45:12.937,328,1
2017-01-20 22:45:12.937,329,1
2017-01-20 22:45:12.937,330,1
2017-01-20 22:45:12.937,331,1
2017-01-20 22:45:12.937,332,1
2017-01-20 22:45:12.937,333,1
2017-01-20 22:45:12.937,334,1
2017-01-20 22:45:12.937,335,1
2017-01-20 22:45:12.937,336,1
2017-01-20 22:45:12.937,337,1
2017-01-20 22:45:12.937,338,1
2017-01-20 22:45:12.937,339,1
2017-01-20 22:45:12.937,340,1
2017-01-20 22:45:12.937,341,1
2017-01-20 22:45:12.937,342,1
2017-01-20 22:45:12.937,343,1
2017-01-20 22:45:12.937,344,1
2017-01-20 22:45:12.937,345,1
2017-01-20 22:45:12.937,346,1
2017-01-20 22:45:12.937,347,1
2017-01-20 22:45:12.937,348,1
2017-01-20 22:45:12.937,349,1
2017-01-20 22:45:12.937,350,1
2017-01-20 22:45:12.937,351,1
2017-01-20 22:45:12.937,352,1
2017-01-20 22:45:12.937,353,1
2017-01-20 22:45:12.937,354,1
2017-01-20 22:45:12.937,355,1
2017-01-20 22:45:12.937,356,1
2017-01-20 22:45:12.937,357,1
2017-01-20 22:45:12.937,358,1
2017-01-20 22:45:12.937,359,1
2017-01-20 22:45:12.937,360,1
2017-01-20 22:45:12.943,361,1
2017-01-20 22:40:29.250,363,1
2017-01-20 22:40:49.463,364,2
2017-01-20 22:46:34.043,364,1
2017-01-20 22:47:14.587,364,2
2017-01-20 22:48:15.413,364,1
2017-01-20 22:48:35.687,364,2
2017-01-20 22:51:17.903,364,1
2017-01-20 22:52:18.740,364,2
2017-01-20 23:06:30.470,364,1
2017-01-20 23:06:50.750,364,2
2017-01-20 23:35:14.433,364,1
2017-01-20 23:35:34.710,364,2
2017-01-20 23:36:55.827,364,1
2017-01-20 23:37:16.107,364,2
2017-01-20 23:42:00.010,364,1
2017-01-20 23:42:20.290,364,2
2017-01-20 23:54:10.167,364,1
2017-01-20 23:54:30.447,364,2
2017-01-21 00:03:17.770,364,1
2017-01-21 00:03:38.050,364,2
2017-01-20 22:40:29.237,365,1
2017-01-20 22:44:56.137,366,2
2017-01-20 22:45:17.693,366,3
2017-01-20 22:39:31.760,367,1
2017-01-20 22:39:31.763,368,1
2017-01-20 22:44:53.943,369,2
2017-01-20 22:45:18.110,369,3
2017-01-20 22:44:55.653,370,2
2017-01-20 22:45:16.800,370,3
2017-01-20 22:44:55.653,371,3
2017-01-20 22:44:55.653,372,3
2017-01-20 22:44:53.320,373,1
2017-01-20 22:44:55.653,374,2
2017-01-20 22:45:16.800,374,3
2017-01-20 22:44:53.320,375,1
2017-01-20 22:44:55.653,376,2
2017-01-20 22:45:16.800,376,3
