time,tag_id,qualityName_id,value,name
2017-01-20 22:45:12.937,1092,1,2.25,RowB.Cell04.VisioFroth.Cell04.Collapse
2017-01-20 22:45:12.937,1094,1,0.2866552,RowB.Cell04.VisioFroth.Cell04.Texture
2017-01-20 22:45:12.937,1099,1,101.5704,RowB.Cell04.VisioFroth.Cell04.RGB_Red
2017-01-20 22:45:12.937,1100,1,104.1071,RowB.Cell04.VisioFroth.Cell04.RGB_Green
2017-01-20 22:45:12.937,1101,1,98.30277,RowB.Cell04.VisioFroth.Cell04.RGB_Blue
2017-01-20 22:45:12.937,357,1,89.60224,RowA.Cell03.VisioFroth.Cell03.RGB_Blue
2017-01-20 22:45:12.937,356,1,95.64094,RowA.Cell03.VisioFroth.Cell03.RGB_Green
2017-01-20 22:45:12.937,355,1,93.45839,RowA.Cell03.VisioFroth.Cell03.RGB_Red
2017-01-20 22:45:12.937,350,1,0.1568719,RowA.Cell03.VisioFroth.Cell03.Texture
2017-01-20 22:45:12.937,348,1,5.34,RowA.Cell03.VisioFroth.Cell03.Collapse
2017-01-20 22:45:12.937,970,1,0.1233965,RowB.Cell02.VisioFroth.Cell02.Texture
2017-01-20 22:45:12.937,975,1,107.4917,RowB.Cell02.VisioFroth.Cell02.RGB_Red
2017-01-20 22:45:12.937,976,1,108.7217,RowB.Cell02.VisioFroth.Cell02.RGB_Green
2017-01-20 22:45:12.937,977,1,96.95396,RowB.Cell02.VisioFroth.Cell02.RGB_Blue
2017-01-20 22:45:12.937,985,1,5.548561,RowB.Cell03.VisioFroth.Cell03.Velocity
2017-01-20 22:45:12.937,988,1,28.38807,RowB.Cell03.VisioFroth.Cell03.TopSize
2017-01-20 22:45:12.937,1030,1,4.54,RowB.Cell03.VisioFroth.Cell03.Collapse
2017-01-20 22:45:12.937,1032,1,0.1774949,RowB.Cell03.VisioFroth.Cell03.Texture
2017-01-20 22:45:12.937,1037,1,94.51743,RowB.Cell03.VisioFroth.Cell03.RGB_Red
2017-01-20 22:45:12.937,1038,1,91.10572,RowB.Cell03.VisioFroth.Cell03.RGB_Green
2017-01-20 22:45:12.937,1039,1,80.24452,RowB.Cell03.VisioFroth.Cell03.RGB_Blue
2017-01-20 22:45:12.943,1043,1,26.35226,RowB.Cell03.VisioFroth.Cell03.RGBColor
2017-01-20 22:45:12.943,981,1,54.40322,RowB.Cell02.VisioFroth.Cell02.RGBColor
2017-01-20 22:45:12.943,1105,1,43.47048,RowB.Cell04.VisioFroth.Cell04.RGBColor
2017-01-20 22:45:12.943,361,1,43.78076,RowA.Cell03.VisioFroth.Cell03.RGBColor
2017-01-20 22:45:12.943,1446,1,49.12128,RowB.Cell06.VisioFroth.Cell06.RGBColor
2017-01-20 22:45:12.943,1167,1,31.15926,RowB.Cell05.VisioFroth.Cell05.RGBColor
2017-01-20 22:45:12.943,1333,1,42.53131,RowA.Cell06.VisioFroth.Cell06.RGBColor
2017-01-20 22:45:12.943,244,1,69.80063,RowA.Cell02.VisioFroth.Cell02.RGBColor
2017-01-20 22:45:12.943,120,1,46.12975,RowA.Cell01.VisioFroth.Cell01.RGBColor
2017-01-20 22:45:12.943,595,1,12.18849,RowA.Cell05.VisioFroth.Cell05.RGBColor
2017-01-20 22:45:12.943,478,1,23.73298,RowA.Cell04.VisioFroth.Cell04.RGBColor
2017-01-20 22:45:12.943,919,1,43.13506,RowB.Cell01.VisioFroth.Cell01.RGBColor
2017-01-20 22:45:33.213,1388,1,0.5493101,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 22:45:53.487,1388,2,0.03587267,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 22:46:34.043,303,1,1.786036,RowA.Cell03.VisioFroth.Cell03.Velocity
2017-01-20 22:46:54.313,1388,1,0.7172609,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 22:47:14.587,303,2,0.3082446,RowA.Cell03.VisioFroth.Cell03.Velocity
2017-01-20 22:47:34.867,1388,2,0.03587976,RowB.Cell06.VisioFroth.Cell06.Velocity
